Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
3.3758e+00,4.3412e+27,1.8176e+26
3.3759e+00,4.3377e+27,1.7821e+26
3.3760e+00,4.3342e+27,1.7469e+26
3.3761e+00,4.3307e+27,1.7120e+26
3.3762e+00,4.3272e+27,1.6775e+26
3.3763e+00,4.3238e+27,1.6433e+26
3.3764e+00,4.3204e+27,1.6094e+26
3.3765e+00,4.3171e+27,1.5758e+26
3.3766e+00,4.3137e+27,1.5426e+26
3.3767e+00,4.3105e+27,1.5097e+26
3.3768e+00,4.3072e+27,1.4771e+26
3.3769e+00,4.3040e+27,1.4449e+26
3.3770e+00,4.3008e+27,1.4130e+26
3.3771e+00,4.2976e+27,1.3815e+26
3.3772e+00,4.2945e+27,1.3502e+26
3.3773e+00,4.2914e+27,1.3194e+26
3.3774e+00,4.2884e+27,1.2888e+26
3.3775e+00,4.2853e+27,1.2586e+26
3.3776e+00,4.2824e+27,1.2288e+26
3.3777e+00,4.2794e+27,1.1992e+26
3.3778e+00,4.2765e+27,1.1701e+26
3.3779e+00,4.2736e+27,1.1412e+26
3.3780e+00,4.2708e+27,1.1127e+26
3.3781e+00,4.2679e+27,1.0846e+26
3.3782e+00,4.2652e+27,1.0568e+26
3.3783e+00,4.2624e+27,1.0293e+26
3.3784e+00,1.9563e+28,3.1712e+23
3.3785e+00,1.9564e+28,3.1267e+23
3.3786e+00,1.9564e+28,3.0770e+23
3.3787e+00,1.9564e+28,3.0230e+23
3.3788e+00,1.9564e+28,2.9654e+23
3.3789e+00,1.9564e+28,2.9047e+23
3.3790e+00,1.9563e+28,2.8415e+23
3.3791e+00,1.9563e+28,2.7762e+23
3.3792e+00,1.9563e+28,2.7094e+23
3.3793e+00,1.9563e+28,2.6412e+23
3.3794e+00,1.9563e+28,2.5722e+23
3.3795e+00,1.9562e+28,2.5024e+23
3.3796e+00,1.9562e+28,2.4323e+23
3.3797e+00,1.9562e+28,2.3620e+23
3.3798e+00,1.9562e+28,2.2916e+23
3.3799e+00,1.9561e+28,2.2214e+23
3.3800e+00,1.9561e+28,2.1515e+23
3.3801e+00,1.9561e+28,2.0821e+23
3.3802e+00,1.9560e+28,2.0132e+23
3.3803e+00,1.9560e+28,1.9449e+23
3.3804e+00,1.9560e+28,1.8773e+23
3.3805e+00,1.9559e+28,1.8106e+23
3.3806e+00,1.9559e+28,1.7447e+23
3.3807e+00,1.9559e+28,1.6797e+23
3.3808e+00,1.9559e+28,1.6157e+23
3.3809e+00,1.9558e+28,1.5527e+23
3.3810e+00,1.9558e+28,1.4908e+23
3.3811e+00,1.9558e+28,1.4299e+23
3.3812e+00,1.9557e+28,1.3702e+23
3.3813e+00,1.9557e+28,1.3116e+23
3.3814e+00,1.9557e+28,1.2541e+23
3.3815e+00,1.9556e+28,1.1979e+23
3.3816e+00,1.9556e+28,1.1428e+23
3.3817e+00,1.9556e+28,1.0890e+23
3.3818e+00,1.9555e+28,1.0364e+23
3.3819e+00,1.9555e+28,9.8500e+22
3.3820e+00,1.9555e+28,9.3489e+22
3.3821e+00,1.9555e+28,8.8604e+22
3.3822e+00,1.9554e+28,8.3845e+22
3.3823e+00,1.9554e+28,7.9215e+22
3.3824e+00,1.9554e+28,7.4713e+22
3.3825e+00,1.9553e+28,7.0339e+22
3.3826e+00,1.9553e+28,6.6096e+22
3.3827e+00,1.9553e+28,6.1982e+22
3.3828e+00,1.9553e+28,5.7998e+22
3.3829e+00,1.9552e+28,5.4145e+22
3.3830e+00,1.9552e+28,5.0422e+22
3.3831e+00,1.9552e+28,4.6831e+22
3.3832e+00,1.9551e+28,4.3372e+22
3.3833e+00,1.9551e+28,4.0044e+22
3.3834e+00,1.9551e+28,3.6848e+22
3.3835e+00,1.9551e+28,3.3784e+22
3.3836e+00,1.9550e+28,3.0853e+22
3.3837e+00,1.9550e+28,2.8053e+22
3.3838e+00,1.9550e+28,2.5387e+22
3.3839e+00,1.9549e+28,2.2853e+22
3.3840e+00,1.9549e+28,2.0452e+22
3.3841e+00,1.9549e+28,1.8183e+22
3.3842e+00,1.9549e+28,1.6048e+22
3.3843e+00,1.9548e+28,1.4046e+22
3.3844e+00,1.9548e+28,1.2177e+22
3.3845e+00,1.9548e+28,1.0441e+22
3.3846e+00,1.9547e+28,8.8382e+21
3.3847e+00,1.9547e+28,7.3690e+21
3.3848e+00,1.9547e+28,6.0331e+21
3.3849e+00,1.9547e+28,4.8306e+21
3.3850e+00,1.9546e+28,3.7616e+21
3.3851e+00,1.9546e+28,2.8262e+21
3.3852e+00,1.9546e+28,2.0242e+21
3.3853e+00,1.9545e+28,1.3559e+21
3.3854e+00,1.9545e+28,8.2107e+20
3.3855e+00,1.9545e+28,4.1988e+20
3.3856e+00,1.9545e+28,1.5229e+20
3.3857e+00,1.9544e+28,1.8318e+19
3.3858e+00,1.9544e+28,1.7968e+19
3.3859e+00,1.9544e+28,1.5124e+20
3.3860e+00,1.9544e+28,4.1812e+20
3.3861e+00,1.9543e+28,8.1862e+20
3.3862e+00,1.9543e+28,1.3527e+21
3.3863e+00,1.9543e+28,2.0204e+21
3.3864e+00,1.9542e+28,2.8216e+21
3.3865e+00,1.9542e+28,3.7564e+21
3.3866e+00,1.9542e+28,4.8246e+21
3.3867e+00,1.9542e+28,6.0264e+21
3.3868e+00,1.9541e+28,7.3616e+21
3.3869e+00,1.9541e+28,8.8302e+21
3.3870e+00,1.9541e+28,1.0432e+22
3.3871e+00,1.9541e+28,1.2167e+22
3.3872e+00,1.9540e+28,1.4036e+22
3.3873e+00,1.9540e+28,1.6038e+22
3.3874e+00,1.9540e+28,1.8173e+22
3.3875e+00,1.9540e+28,2.0441e+22
3.3876e+00,1.9539e+28,2.2842e+22
3.3877e+00,1.9539e+28,2.5376e+22
3.3878e+00,1.9539e+28,2.8043e+22
3.3879e+00,1.9539e+28,3.0842e+22
3.3880e+00,1.9538e+28,3.3775e+22
3.3881e+00,1.9538e+28,3.6840e+22
3.3882e+00,1.9538e+28,4.0038e+22
3.3883e+00,1.9537e+28,4.3368e+22
3.3884e+00,1.9537e+28,4.6830e+22
3.3885e+00,1.9537e+28,5.0425e+22
3.3886e+00,1.9537e+28,5.4152e+22
3.3887e+00,1.9536e+28,5.8011e+22
3.3888e+00,1.9536e+28,6.2003e+22
3.3889e+00,1.9536e+28,6.6125e+22
3.3890e+00,1.9536e+28,7.0380e+22
3.3891e+00,1.9535e+28,7.4767e+22
3.3892e+00,1.9535e+28,7.9285e+22
3.3893e+00,1.9535e+28,8.3934e+22
3.3894e+00,1.9535e+28,8.8714e+22
3.3895e+00,1.9534e+28,9.3626e+22
3.3896e+00,1.9534e+28,9.8669e+22
3.3897e+00,1.9534e+28,1.0384e+23
3.3898e+00,1.9534e+28,1.0915e+23
3.3899e+00,1.9533e+28,1.1458e+23
3.3900e+00,1.9533e+28,1.2015e+23
3.3901e+00,1.9533e+28,1.2584e+23
3.3902e+00,1.9533e+28,1.3167e+23
3.3903e+00,1.9532e+28,1.3762e+23
3.3904e+00,1.9532e+28,1.4371e+23
3.3905e+00,1.9532e+28,1.4992e+23
3.3906e+00,1.9532e+28,1.5627e+23
3.3907e+00,1.9532e+28,1.6274e+23
3.3908e+00,1.9531e+28,1.6934e+23
3.3909e+00,1.9531e+28,1.7607e+23
3.3910e+00,1.9531e+28,1.8294e+23
3.3911e+00,1.9531e+28,1.8992e+23
3.3912e+00,1.9530e+28,1.9704e+23
3.3913e+00,1.9530e+28,2.0429e+23
3.3914e+00,1.9530e+28,2.1166e+23
3.3915e+00,1.9530e+28,2.1916e+23
3.3916e+00,1.9529e+28,2.2679e+23
3.3917e+00,1.9529e+28,2.3454e+23
3.3918e+00,1.9529e+28,2.4243e+23
3.3919e+00,1.9529e+28,2.5044e+23
3.3920e+00,1.9528e+28,2.5857e+23
3.3921e+00,1.9528e+28,2.6684e+23
3.3922e+00,1.9528e+28,2.7522e+23
3.3923e+00,1.9528e+28,2.8374e+23
3.3924e+00,1.9527e+28,2.9238e+23
3.3925e+00,1.9527e+28,3.0115e+23
3.3926e+00,1.9527e+28,3.1004e+23
3.3927e+00,1.9527e+28,3.1905e+23
3.3928e+00,1.9527e+28,3.2819e+23
3.3929e+00,1.9526e+28,3.3746e+23
3.3930e+00,1.9526e+28,3.4685e+23
3.3931e+00,1.9526e+28,3.5636e+23
3.3932e+00,1.9526e+28,3.6600e+23
3.3933e+00,1.9525e+28,3.7576e+23
3.3934e+00,1.9525e+28,3.8565e+23
3.3935e+00,1.9525e+28,3.9565e+23
3.3936e+00,1.9525e+28,4.0578e+23
3.3937e+00,1.9525e+28,4.1604e+23
3.3938e+00,1.9524e+28,4.2641e+23
3.3939e+00,1.9524e+28,4.3691e+23
3.3940e+00,1.9524e+28,4.4752e+23
3.3941e+00,1.9524e+28,4.5826e+23
3.3942e+00,1.9523e+28,4.6912e+23
3.3943e+00,1.9523e+28,4.8010e+23
3.3944e+00,1.9523e+28,4.9120e+23
3.3945e+00,1.9523e+28,5.0242e+23
3.3946e+00,1.9523e+28,5.1377e+23
3.3947e+00,1.9522e+28,5.2522e+23
3.3948e+00,1.9522e+28,5.3680e+23
3.3949e+00,1.9522e+28,5.4850e+23
3.3950e+00,1.9522e+28,5.6032e+23
3.3951e+00,1.9521e+28,5.7225e+23
3.3952e+00,1.9521e+28,5.8430e+23
3.3953e+00,1.9521e+28,5.9647e+23
3.3954e+00,1.9521e+28,6.0876e+23
3.3955e+00,1.9521e+28,6.2116e+23
3.3956e+00,1.9520e+28,6.3368e+23
3.3957e+00,1.9520e+28,6.4632e+23
3.3958e+00,1.9520e+28,6.5907e+23
3.3959e+00,1.9520e+28,6.7194e+23
3.3960e+00,1.9520e+28,6.8492e+23
3.3961e+00,1.9519e+28,6.9802e+23
3.3962e+00,1.9519e+28,7.1123e+23
3.3963e+00,1.9519e+28,7.2455e+23
3.3964e+00,1.9519e+28,7.3799e+23
3.3965e+00,1.9519e+28,7.5154e+23
3.3966e+00,1.9518e+28,7.6521e+23
3.3967e+00,1.9518e+28,7.7898e+23
3.3968e+00,1.9518e+28,7.9287e+23
3.3969e+00,1.9518e+28,8.0688e+23
3.3970e+00,1.9518e+28,8.2099e+23
3.3971e+00,1.9517e+28,8.3521e+23
3.3972e+00,1.9517e+28,8.4954e+23
3.3973e+00,1.9517e+28,8.6399e+23
3.3974e+00,1.9517e+28,8.7854e+23
3.3975e+00,1.9516e+28,8.9321e+23
3.3976e+00,1.9516e+28,9.0798e+23
3.3977e+00,1.9516e+28,9.2286e+23
3.3978e+00,1.9516e+28,9.3785e+23
3.3979e+00,1.9516e+28,9.5294e+23
3.3980e+00,1.9516e+28,9.6815e+23
3.3981e+00,1.9515e+28,9.8346e+23
3.3982e+00,1.9515e+28,9.9888e+23
3.3983e+00,1.9515e+28,1.0144e+24
3.3984e+00,1.9515e+28,1.0300e+24
3.3985e+00,1.9515e+28,1.0458e+24
3.3986e+00,1.9514e+28,1.0616e+24
3.3987e+00,1.9514e+28,1.0775e+24
3.3988e+00,1.9514e+28,1.0936e+24
3.3989e+00,1.9514e+28,1.1097e+24
3.3990e+00,1.9514e+28,1.1260e+24
3.3991e+00,1.9513e+28,1.1424e+24
3.3992e+00,1.9513e+28,1.1588e+24
3.3993e+00,1.9513e+28,1.1754e+24
3.3994e+00,1.9513e+28,1.1920e+24
3.3995e+00,1.9513e+28,1.2088e+24
3.3996e+00,1.9512e+28,1.2257e+24
3.3997e+00,1.9512e+28,1.2426e+24
3.3998e+00,1.9512e+28,1.2597e+24
3.3999e+00,1.9512e+28,1.2768e+24
3.4000e+00,1.9512e+28,1.2941e+24
3.4001e+00,1.9511e+28,1.3115e+24
3.4002e+00,1.9511e+28,1.3289e+24
3.4003e+00,1.9511e+28,1.3465e+24
3.4004e+00,1.9511e+28,1.3641e+24
3.4005e+00,1.9511e+28,1.3818e+24
3.4006e+00,1.9511e+28,1.3997e+24
3.4007e+00,1.9510e+28,1.4176e+24
3.4008e+00,1.9510e+28,1.4356e+24
3.4009e+00,1.9510e+28,1.4538e+24
3.4010e+00,1.9510e+28,1.4720e+24
3.4011e+00,1.9510e+28,1.4903e+24
3.4012e+00,1.9510e+28,1.5087e+24
3.4013e+00,1.9509e+28,1.5272e+24
3.4014e+00,1.9509e+28,1.5458e+24
3.4015e+00,1.9509e+28,1.5645e+24
3.4016e+00,1.9509e+28,1.5832e+24
3.4017e+00,1.9509e+28,1.6021e+24
3.4018e+00,1.9508e+28,1.6210e+24
3.4019e+00,1.9508e+28,1.6401e+24
3.4020e+00,1.9508e+28,1.6592e+24
3.4021e+00,1.9508e+28,1.6784e+24
3.4022e+00,1.9508e+28,1.6977e+24
3.4023e+00,1.9508e+28,1.7171e+24
3.4024e+00,1.9507e+28,1.7366e+24
3.4025e+00,1.9507e+28,1.7561e+24
3.4026e+00,1.9507e+28,1.7758e+24
3.4027e+00,1.9507e+28,1.7955e+24
3.4028e+00,1.9507e+28,1.8153e+24
3.4029e+00,1.9507e+28,1.8352e+24
3.4030e+00,1.9506e+28,1.8552e+24
3.4031e+00,1.9506e+28,1.8752e+24
3.4032e+00,1.9506e+28,1.8954e+24
3.4033e+00,1.9506e+28,1.9156e+24
3.4034e+00,1.9506e+28,1.9359e+24
3.4035e+00,1.9506e+28,1.9563e+24
3.4036e+00,1.9505e+28,1.9768e+24
3.4037e+00,1.9505e+28,1.9973e+24
3.4038e+00,1.9505e+28,2.0179e+24
3.4039e+00,1.9505e+28,2.0386e+24
3.4040e+00,1.9505e+28,2.0594e+24
3.4041e+00,1.9505e+28,2.0803e+24
3.4042e+00,1.9504e+28,2.1012e+24
3.4043e+00,1.9504e+28,2.1222e+24
3.4044e+00,1.9504e+28,2.1433e+24
3.4045e+00,1.9504e+28,2.1644e+24
3.4046e+00,1.9504e+28,2.1857e+24
3.4047e+00,1.9504e+28,2.2070e+24
3.4048e+00,1.9503e+28,2.2284e+24
3.4049e+00,1.9503e+28,2.2498e+24
3.4050e+00,1.9503e+28,2.2713e+24
3.4051e+00,1.9503e+28,2.2929e+24
3.4052e+00,1.9503e+28,2.3146e+24
3.4053e+00,1.9503e+28,2.3363e+24
3.4054e+00,1.9503e+28,2.3581e+24
3.4055e+00,1.9502e+28,2.3800e+24
3.4056e+00,1.9502e+28,2.4019e+24
3.4057e+00,1.9502e+28,2.4240e+24
3.4058e+00,1.9502e+28,2.4460e+24
3.4059e+00,1.9502e+28,2.4682e+24
3.4060e+00,1.9502e+28,2.4904e+24
3.4061e+00,1.9501e+28,2.5127e+24
3.4062e+00,1.9501e+28,2.5350e+24
3.4063e+00,1.9501e+28,2.5574e+24
3.4064e+00,1.9501e+28,2.5799e+24
3.4065e+00,1.9501e+28,2.6024e+24
3.4066e+00,1.9501e+28,2.6250e+24
3.4067e+00,1.9501e+28,2.6476e+24
3.4068e+00,1.9500e+28,2.6703e+24
3.4069e+00,1.9500e+28,2.6931e+24
3.4070e+00,1.9500e+28,2.7159e+24
3.4071e+00,1.9500e+28,2.7388e+24
3.4072e+00,1.9500e+28,2.7618e+24
3.4073e+00,1.9500e+28,2.7848e+24
3.4074e+00,1.9500e+28,2.8078e+24
3.4075e+00,1.9499e+28,2.8310e+24
3.4076e+00,1.9499e+28,2.8541e+24
3.4077e+00,1.9499e+28,2.8774e+24
3.4078e+00,1.9499e+28,2.9006e+24
3.4079e+00,1.9499e+28,2.9240e+24
3.4080e+00,1.9499e+28,2.9474e+24
3.4081e+00,1.9499e+28,2.9708e+24
3.4082e+00,1.9498e+28,2.9943e+24
3.4083e+00,1.9498e+28,3.0179e+24
3.4084e+00,1.9498e+28,3.0415e+24
3.4085e+00,1.9498e+28,3.0651e+24
3.4086e+00,1.9498e+28,3.0888e+24
3.4087e+00,1.9498e+28,3.1125e+24
3.4088e+00,1.9498e+28,3.1363e+24
3.4089e+00,1.9497e+28,3.1602e+24
3.4090e+00,1.9497e+28,3.1841e+24
3.4091e+00,1.9497e+28,3.2080e+24
3.4092e+00,1.9497e+28,3.2320e+24
3.4093e+00,1.9497e+28,3.2560e+24
3.4094e+00,1.9497e+28,3.2801e+24
3.4095e+00,1.9497e+28,3.3042e+24
3.4096e+00,1.9497e+28,3.3283e+24
3.4097e+00,1.9496e+28,3.3525e+24
3.4098e+00,1.9496e+28,3.3768e+24
3.4099e+00,1.9496e+28,3.4010e+24
3.4100e+00,1.9496e+28,3.4254e+24
3.4101e+00,1.9496e+28,3.4497e+24
3.4102e+00,1.9496e+28,3.4741e+24
3.4103e+00,1.9496e+28,3.4986e+24
3.4104e+00,1.9495e+28,3.5230e+24
3.4105e+00,1.9495e+28,3.5475e+24
3.4106e+00,1.9495e+28,3.5721e+24
3.4107e+00,1.9495e+28,3.5967e+24
3.4108e+00,1.9495e+28,3.6213e+24
3.4109e+00,1.9495e+28,3.6459e+24
3.4110e+00,1.9495e+28,3.6706e+24
3.4111e+00,1.9495e+28,3.6953e+24
3.4112e+00,1.9494e+28,3.7201e+24
3.4113e+00,1.9494e+28,3.7449e+24
3.4114e+00,1.9494e+28,3.7697e+24
3.4115e+00,1.9494e+28,3.7945e+24
3.4116e+00,1.9494e+28,3.8194e+24
3.4117e+00,1.9494e+28,3.8443e+24
3.4118e+00,1.9494e+28,3.8692e+24
3.4119e+00,1.9494e+28,3.8942e+24
3.4120e+00,1.9494e+28,3.9191e+24
3.4121e+00,1.9493e+28,3.9441e+24
3.4122e+00,1.9493e+28,3.9692e+24
3.4123e+00,1.9493e+28,3.9942e+24
3.4124e+00,1.9493e+28,4.0193e+24
3.4125e+00,1.9493e+28,4.0444e+24
3.4126e+00,1.9493e+28,4.0695e+24
3.4127e+00,1.9493e+28,4.0947e+24
3.4128e+00,1.9493e+28,4.1199e+24
3.4129e+00,1.9492e+28,4.1450e+24
3.4130e+00,1.9492e+28,4.1702e+24
3.4131e+00,1.9492e+28,4.1955e+24
3.4132e+00,1.9492e+28,4.2207e+24
3.4133e+00,1.9492e+28,4.2460e+24
3.4134e+00,1.9492e+28,4.2713e+24
3.4135e+00,1.9492e+28,4.2966e+24
3.4136e+00,1.9492e+28,4.3219e+24
3.4137e+00,1.9492e+28,4.3472e+24
3.4138e+00,1.9491e+28,4.3725e+24
3.4139e+00,1.9491e+28,4.3979e+24
3.4140e+00,1.9491e+28,4.4233e+24
3.4141e+00,1.9491e+28,4.4486e+24
3.4142e+00,1.9491e+28,4.4740e+24
3.4143e+00,1.9491e+28,4.4994e+24
3.4144e+00,1.9491e+28,4.5248e+24
3.4145e+00,1.9491e+28,4.5503e+24
3.4146e+00,1.9491e+28,4.5757e+24
3.4147e+00,1.9490e+28,4.6011e+24
3.4148e+00,1.9490e+28,4.6266e+24
3.4149e+00,1.9490e+28,4.6520e+24
3.4150e+00,1.9490e+28,4.6775e+24
3.4151e+00,1.9490e+28,4.7030e+24
3.4152e+00,1.9490e+28,4.7284e+24
3.4153e+00,1.9490e+28,4.7539e+24
3.4154e+00,1.9490e+28,4.7794e+24
3.4155e+00,1.9490e+28,4.8048e+24
3.4156e+00,1.9490e+28,4.8303e+24
3.4157e+00,1.9489e+28,4.8558e+24
3.4158e+00,1.9489e+28,4.8813e+24
3.4159e+00,1.9489e+28,4.9068e+24
3.4160e+00,1.9489e+28,4.9322e+24
3.4161e+00,1.9489e+28,4.9577e+24
3.4162e+00,1.9489e+28,4.9832e+24
3.4163e+00,1.9489e+28,5.0086e+24
3.4164e+00,1.9489e+28,5.0341e+24
3.4165e+00,1.9489e+28,5.0596e+24
3.4166e+00,1.9489e+28,5.0850e+24
3.4167e+00,1.9488e+28,5.1105e+24
3.4168e+00,1.9488e+28,5.1359e+24
3.4169e+00,1.9488e+28,5.1614e+24
3.4170e+00,1.9488e+28,5.1868e+24
3.4171e+00,1.9488e+28,5.2122e+24
3.4172e+00,1.9488e+28,5.2376e+24
3.4173e+00,1.9488e+28,5.2630e+24
3.4174e+00,1.9488e+28,5.2884e+24
3.4175e+00,1.9488e+28,5.3138e+24
3.4176e+00,1.9488e+28,5.3391e+24
3.4177e+00,1.9488e+28,5.3645e+24
3.4178e+00,1.9487e+28,5.3898e+24
3.4179e+00,1.9487e+28,5.4151e+24
3.4180e+00,1.9487e+28,5.4405e+24
3.4181e+00,1.9487e+28,5.4657e+24
3.4182e+00,1.9487e+28,5.4910e+24
3.4183e+00,1.9487e+28,5.5163e+24
3.4184e+00,1.9487e+28,5.5415e+24
3.4185e+00,1.9487e+28,5.5667e+24
3.4186e+00,1.9487e+28,5.5919e+24
3.4187e+00,1.9487e+28,5.6171e+24
3.4188e+00,1.9487e+28,5.6423e+24
3.4189e+00,1.9487e+28,5.6674e+24
3.4190e+00,1.9486e+28,5.6926e+24
3.4191e+00,1.9486e+28,5.7176e+24
3.4192e+00,1.9486e+28,5.7427e+24
3.4193e+00,1.9486e+28,5.7678e+24
3.4194e+00,1.9486e+28,5.7928e+24
3.4195e+00,1.9486e+28,5.8178e+24
3.4196e+00,1.9486e+28,5.8428e+24
3.4197e+00,1.9486e+28,5.8677e+24
3.4198e+00,1.9486e+28,5.8926e+24
3.4199e+00,1.9486e+28,5.9175e+24
3.4200e+00,1.9486e+28,5.9424e+24
3.4201e+00,1.9486e+28,5.9672e+24
3.4202e+00,1.9485e+28,5.9920e+24
3.4203e+00,1.9485e+28,6.0168e+24
3.4204e+00,1.9485e+28,6.0415e+24
3.4205e+00,1.9485e+28,6.0662e+24
3.4206e+00,1.9485e+28,6.0909e+24
3.4207e+00,1.9485e+28,6.1155e+24
3.4208e+00,1.9485e+28,6.1401e+24
3.4209e+00,1.9485e+28,6.1647e+24
3.4210e+00,1.9485e+28,6.1892e+24
3.4211e+00,1.9485e+28,6.2137e+24
3.4212e+00,1.9485e+28,6.2382e+24
3.4213e+00,1.9485e+28,6.2626e+24
3.4214e+00,1.9485e+28,6.2870e+24
3.4215e+00,1.9484e+28,6.3114e+24
3.4216e+00,1.9484e+28,6.3357e+24
3.4217e+00,1.9484e+28,6.3599e+24
3.4218e+00,1.9484e+28,6.3842e+24
3.4219e+00,1.9484e+28,6.4084e+24
3.4220e+00,1.9484e+28,6.4325e+24
3.4221e+00,1.9484e+28,6.4566e+24
3.4222e+00,1.9484e+28,6.4806e+24
3.4223e+00,1.9484e+28,6.5047e+24
3.4224e+00,1.9484e+28,6.5286e+24
3.4225e+00,1.9484e+28,6.5525e+24
3.4226e+00,1.9484e+28,6.5764e+24
3.4227e+00,1.9484e+28,6.6002e+24
3.4228e+00,1.9484e+28,6.6240e+24
3.4229e+00,1.9483e+28,6.6478e+24
3.4230e+00,1.9483e+28,6.6714e+24
3.4231e+00,1.9483e+28,6.6951e+24
3.4232e+00,1.9483e+28,6.7187e+24
3.4233e+00,1.9483e+28,6.7422e+24
3.4234e+00,1.9483e+28,6.7657e+24
3.4235e+00,1.9483e+28,6.7891e+24
3.4236e+00,1.9483e+28,6.8125e+24
3.4237e+00,1.9483e+28,6.8358e+24
3.4238e+00,1.9483e+28,6.8591e+24
3.4239e+00,1.9483e+28,6.8823e+24
3.4240e+00,1.9483e+28,6.9054e+24
3.4241e+00,1.9483e+28,6.9285e+24
3.4242e+00,1.9483e+28,6.9516e+24
3.4243e+00,1.9483e+28,6.9746e+24
3.4244e+00,1.9483e+28,6.9975e+24
3.4245e+00,1.9482e+28,7.0204e+24
3.4246e+00,1.9482e+28,7.0432e+24
3.4247e+00,1.9482e+28,7.0660e+24
3.4248e+00,1.9482e+28,7.0886e+24
3.4249e+00,1.9482e+28,7.1113e+24
3.4250e+00,1.9482e+28,7.1338e+24
3.4251e+00,1.9482e+28,7.1564e+24
3.4252e+00,1.9482e+28,7.1788e+24
3.4253e+00,1.9482e+28,7.2012e+24
3.4254e+00,1.9482e+28,7.2235e+24
3.4255e+00,1.9482e+28,7.2458e+24
3.4256e+00,1.9482e+28,7.2679e+24
3.4257e+00,1.9482e+28,7.2901e+24
3.4258e+00,1.9482e+28,7.3121e+24
3.4259e+00,1.9482e+28,7.3341e+24
3.4260e+00,1.9482e+28,7.3560e+24
3.4261e+00,1.9482e+28,7.3779e+24
3.4262e+00,1.9481e+28,7.3997e+24
3.4263e+00,1.9481e+28,7.4214e+24
3.4264e+00,1.9481e+28,7.4430e+24
3.4265e+00,1.9481e+28,7.4646e+24
3.4266e+00,1.9481e+28,7.4861e+24
3.4267e+00,1.9481e+28,7.5075e+24
3.4268e+00,1.9481e+28,7.5289e+24
3.4269e+00,1.9481e+28,7.5502e+24
3.4270e+00,1.9481e+28,7.5714e+24
3.4271e+00,1.9481e+28,7.5925e+24
3.4272e+00,1.9481e+28,7.6136e+24
3.4273e+00,1.9481e+28,7.6346e+24
3.4274e+00,1.9481e+28,7.6555e+24
3.4275e+00,1.9481e+28,7.6763e+24
3.4276e+00,1.9481e+28,7.6971e+24
3.4277e+00,1.9481e+28,7.7178e+24
3.4278e+00,1.9481e+28,7.7384e+24
3.4279e+00,1.9481e+28,7.7589e+24
3.4280e+00,1.9481e+28,7.7794e+24
3.4281e+00,1.9481e+28,7.7997e+24
3.4282e+00,1.9481e+28,7.8200e+24
3.4283e+00,1.9480e+28,7.8402e+24
3.4284e+00,1.9480e+28,7.8603e+24
3.4285e+00,1.9480e+28,7.8804e+24
3.4286e+00,1.9480e+28,7.9003e+24
3.4287e+00,1.9480e+28,7.9202e+24
3.4288e+00,1.9480e+28,7.9400e+24
3.4289e+00,1.9480e+28,7.9597e+24
3.4290e+00,1.9480e+28,7.9793e+24
3.4291e+00,1.9480e+28,7.9989e+24
3.4292e+00,1.9480e+28,8.0183e+24
3.4293e+00,1.9480e+28,8.0377e+24
3.4294e+00,1.9480e+28,8.0569e+24
3.4295e+00,1.9480e+28,8.0761e+24
3.4296e+00,1.9480e+28,8.0952e+24
3.4297e+00,1.9480e+28,8.1143e+24
3.4298e+00,1.9480e+28,8.1332e+24
3.4299e+00,1.9480e+28,8.1520e+24
3.4300e+00,1.9480e+28,8.1708e+24
3.4301e+00,1.9480e+28,8.1894e+24
3.4302e+00,1.9480e+28,8.2080e+24
3.4303e+00,1.9480e+28,8.2264e+24
3.4304e+00,1.9480e+28,8.2448e+24
3.4305e+00,1.9480e+28,8.2631e+24
3.4306e+00,1.9480e+28,8.2813e+24
3.4307e+00,1.9480e+28,8.2994e+24
3.4308e+00,1.9479e+28,8.3174e+24
3.4309e+00,1.9479e+28,8.3353e+24
3.4310e+00,1.9479e+28,8.3531e+24
3.4311e+00,1.9479e+28,8.3708e+24
3.4312e+00,1.9479e+28,8.3885e+24
3.4313e+00,1.9479e+28,8.4060e+24
3.4314e+00,1.9479e+28,8.4234e+24
3.4315e+00,1.9479e+28,8.4408e+24
3.4316e+00,1.9479e+28,8.4580e+24
3.4317e+00,1.9479e+28,8.4751e+24
3.4318e+00,1.9479e+28,8.4922e+24
3.4319e+00,1.9479e+28,8.5091e+24
3.4320e+00,1.9479e+28,8.5259e+24
3.4321e+00,1.9479e+28,8.5427e+24
3.4322e+00,1.9479e+28,8.5593e+24
3.4323e+00,1.9479e+28,8.5759e+24
3.4324e+00,1.9479e+28,8.5923e+24
3.4325e+00,1.9479e+28,8.6086e+24
3.4326e+00,1.9479e+28,8.6249e+24
3.4327e+00,1.9479e+28,8.6410e+24
3.4328e+00,1.9479e+28,8.6570e+24
3.4329e+00,1.9479e+28,8.6729e+24
3.4330e+00,1.9479e+28,8.6887e+24
3.4331e+00,1.9479e+28,8.7044e+24
3.4332e+00,1.9479e+28,8.7201e+24
3.4333e+00,1.9479e+28,8.7355e+24
3.4334e+00,1.9479e+28,8.7509e+24
3.4335e+00,1.9479e+28,8.7662e+24
3.4336e+00,1.9479e+28,8.7814e+24
3.4337e+00,1.9479e+28,8.7965e+24
3.4338e+00,1.9479e+28,8.8114e+24
